ID	Name
OMIM:250900	METHIONINE MALABSORPTION SYNDROME
OMIM:250940	HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA, cblG COMPLEMENTATION TYPE; HMAG
OMIM:250950	3-METHYLGLUTACONIC ACIDURIA, TYPE I; MGCA1
OMIM:251000	METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-CoA MUTASE DEFICIENCY
OMIM:251100	METHYLMALONIC ACIDURIA, cblA TYPE
OMIM:251110	METHYLMALONIC ACIDURIA, cblB TYPE
OMIM:251120	METHYLMALONYL-CoA EPIMERASE DEFICIENCY
OMIM:251200	MICROCEPHALY 1, PRIMARY, AUTOSOMAL RECESSIVE; MCPH1
OMIM:251230	MICROCEPHALY-MICROMELIA SYNDROME
OMIM:251255	JAWAD SYNDROME; JWDS
OMIM:251260	NIJMEGEN BREAKAGE SYNDROME; NBS
OMIM:251270	MICROCEPHALY AND CHORIORETINOPATHY, AUTOSOMAL RECESSIVE, 1; MCCRP1
OMIM:251290	BAND-LIKE CALCIFICATION WITH SIMPLIFIED GYRATION AND POLYMICROGYRIA; BLCPMG
OMIM:251300	GALLOWAY-MOWAT SYNDROME; GAMOS
OMIM:251450	DESBUQUOIS DYSPLASIA 1; DBQD1
OMIM:251600	MICROPHTHALMIA, ISOLATED 1; MCOP1
OMIM:251750	MICROSPHEROPHAKIA AND/OR MEGALOCORNEA, WITH ECTOPIA LENTIS AND WITH OR WITHOUT SECONDARY GLAUCOMA; MSPKA
OMIM:251800	MICROTIA WITH MEATAL ATRESIA AND CONDUCTIVE DEAFNESS
OMIM:251850	DIARRHEA 2, WITH MICROVILLUS ATROPHY; DIAR2
OMIM:251880	MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE); MTDPS3
OMIM:251950	MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS; MMLA
OMIM:252010	MITOCHONDRIAL COMPLEX I DEFICIENCY
OMIM:252011	MITOCHONDRIAL COMPLEX II DEFICIENCY
OMIM:252100	MOHR SYNDROME
OMIM:252150	MOLYBDENUM COFACTOR DEFICIENCY, COMPLEMENTATION GROUP A; MOCODA
OMIM:252160	MOLYBDENUM COFACTOR DEFICIENCY, COMPLEMENTATION GROUP B; MOCODB
OMIM:252270	MONOSOMY 7 OF BONE MARROW
OMIM:252350	MOYAMOYA DISEASE 1; MYMY1
OMIM:252500	MUCOLIPIDOSIS II ALPHA/BETA
OMIM:252600	MUCOLIPIDOSIS III ALPHA/BETA
OMIM:252605	MUCOLIPIDOSIS III GAMMA
OMIM:252650	MUCOLIPIDOSIS IV; ML4
OMIM:252700	MUCOPOLYSACCHARIDOSES, UNCLASSIFIED TYPES
OMIM:252900	MUCOPOLYSACCHARIDOSIS, TYPE IIIA; MPS3A
OMIM:252920	MUCOPOLYSACCHARIDOSIS, TYPE IIIB; MPS3B
OMIM:252930	MUCOPOLYSACCHARIDOSIS, TYPE IIIC; MPS3C
OMIM:252940	MUCOPOLYSACCHARIDOSIS, TYPE IIID; MPS3D
OMIM:253000	MUCOPOLYSACCHARIDOSIS, TYPE IVA; MPS4A
OMIM:253010	MUCOPOLYSACCHARIDOSIS, TYPE IVB; MPS4B
OMIM:253200	MUCOPOLYSACCHARIDOSIS TYPE VI; MPS6
OMIM:253220	MUCOPOLYSACCHARIDOSIS, TYPE VII; MPS7
OMIM:253240	MUCUS INSPISSATION OF RESPIRATORY TRACT
OMIM:253250	MULIBREY NANISM
OMIM:253260	BIOTINIDASE DEFICIENCY
OMIM:253270	HOLOCARBOXYLASE SYNTHETASE DEFICIENCY
OMIM:253280	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 3; MDDGA3
OMIM:253290	MULTIPLE PTERYGIUM SYNDROME, LETHAL TYPE; LMPS
OMIM:253300	SPINAL MUSCULAR ATROPHY, TYPE I; SMA1
OMIM:253310	LETHAL CONGENITAL CONTRACTURE SYNDROME 1; LCCS1
OMIM:253400	SPINAL MUSCULAR ATROPHY, TYPE III; SMA3
OMIM:253550	SPINAL MUSCULAR ATROPHY, TYPE II; SMA2
OMIM:253600	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2A; LGMD2A
OMIM:253601	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2B; LGMD2B
OMIM:253700	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2C; LGMD2C
OMIM:253800	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 4; MDDGA4
OMIM:253900	MUSCULAR DYSTROPHY, CONGENITAL, PRODUCING ARTHROGRYPOSIS
OMIM:254090	ULLRICH CONGENITAL MUSCULAR DYSTROPHY 1; UCMD1
OMIM:254110	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2H; LGMD2H
OMIM:254130	MIYOSHI MUSCULAR DYSTROPHY 1; MMD1
OMIM:254150	MUSK, INABILITY TO SMELL
OMIM:254210	MYASTHENIC SYNDROME, CONGENITAL, 6, PRESYNAPTIC; CMS6
OMIM:254300	MYASTHENIC SYNDROME, CONGENITAL, 10; CMS10
OMIM:254450	MYELOFIBROSIS
OMIM:254500	MYELOMA, MULTIPLE
OMIM:254600	MYELOPEROXIDASE DEFICIENCY; MPOD
OMIM:254770	EPILEPSY, MYOCLONIC JUVENILE; EJM
OMIM:254780	MYOCLONIC EPILEPSY OF LAFORA
OMIM:254800	MYOCLONIC EPILEPSY OF UNVERRICHT AND LUNDBORG
OMIM:254900	EPILEPSY, PROGRESSIVE MYOCLONIC, 4, WITH OR WITHOUT RENAL FAILURE; EPM4
OMIM:255110	CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LATE-ONSET
OMIM:255120	CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY
OMIM:255125	MYOPATHY WITH LACTIC ACIDOSIS, HEREDITARY; HML
OMIM:255160	MYOPATHY, MYOSIN STORAGE, AUTOSOMAL RECESSIVE; MSMB
OMIM:255200	MYOPATHY, CENTRONUCLEAR, 2; CNM2
OMIM:255300	MYOPATHY, CONGENITAL
OMIM:255310	MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION; CFTD
OMIM:255320	MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA
OMIM:255500	MYOPIA 18, AUTOSOMAL RECESSIVE; MYP18
OMIM:255600	MYOSCLEROSIS, AUTOSOMAL RECESSIVE
OMIM:255700	MYOTONIA CONGENITA, AUTOSOMAL RECESSIVE
OMIM:255800	SCHWARTZ-JAMPEL SYNDROME, TYPE 1; SJS1
OMIM:255960	MYXOMA, INTRACARDIAC
OMIM:255980	NASODIGITOACOUSTIC SYNDROME
OMIM:255995	NATIVE AMERICAN MYOPATHY; NAM
OMIM:256000	LEIGH SYNDROME; LS
OMIM:256030	NEMALINE MYOPATHY 2; NEM2
OMIM:256040	AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME; ALDD
OMIM:256050	ATELOSTEOGENESIS, TYPE II; AO2
OMIM:256100	NEPHRONOPHTHISIS 1; NPHP1
OMIM:256300	NEPHROTIC SYNDROME, TYPE 1; NPHS1
OMIM:256370	NEPHROTIC SYNDROME, TYPE 4; NPHS4
OMIM:256450	HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 1; HHF1
OMIM:256500	NETHERTON SYNDROME; NETH
OMIM:256520	NEU-LAXOVA SYNDROME 1; NLS1
OMIM:256540	GALACTOSIALIDOSIS; GSL
OMIM:256550	NEURAMINIDASE DEFICIENCY
OMIM:256600	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2A; NBIA2A
OMIM:256700	NEUROBLASTOMA, SUSCEPTIBILITY TO
OMIM:256710	ELEJALDE DISEASE
OMIM:256730	CEROID LIPOFUSCINOSIS, NEURONAL, 1; CLN1
OMIM:256731	CEROID LIPOFUSCINOSIS, NEURONAL, 5; CLN5
OMIM:256800	INSENSITIVITY TO PAIN, CONGENITAL, WITH ANHIDROSIS; CIPA
OMIM:256810	MITOCHONDRIAL DNA DEPLETION SYNDROME 6 (HEPATOCEREBRAL TYPE); MTDPS6
OMIM:256840	NEUROPATHY, HEREDITARY SENSORY, WITH SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE
OMIM:256850	GIANT AXONAL NEUROPATHY 1, AUTOSOMAL RECESSIVE; GAN1
OMIM:256855	NEUROPATHY, HEREDITARY MOTOR AND SENSORY, WITH EXCESSIVE MYELIN FOLDING COMPLEX, AUTOSOMAL RECESSIVE
OMIM:257150	NEUTROPHIL ACTIN DYSFUNCTION; NAD
OMIM:257200	NIEMANN-PICK DISEASE, TYPE A
OMIM:257220	NIEMANN-PICK DISEASE, TYPE C1; NPC1
OMIM:257270	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B; CSNB1B
OMIM:257300	MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 1; MVA1
OMIM:257320	LISSENCEPHALY 2; LIS2
OMIM:257550	OCULAR MOTOR APRAXIA
OMIM:257600	OCULAR MYOPATHY WITH CURARE SENSITIVITY
OMIM:257800	OCULOCEREBRAL SYNDROME WITH HYPOPIGMENTATION
OMIM:257850	OCULODENTODIGITAL DYSPLASIA, AUTOSOMAL RECESSIVE
OMIM:257910	OCULOPALATOCEREBRAL SYNDROME
OMIM:257920	3MC SYNDROME 1; 3MC1
OMIM:257970	OCULORENOCEREBELLAR SYNDROME
OMIM:257980	ODONTOONYCHODERMAL DYSPLASIA; OODD
OMIM:258100	OGUCHI DISEASE 1
OMIM:258150	SPERMATOGENIC FAILURE 1; SPGF1
OMIM:258300	OLIVOPONTOCEREBELLAR ATROPHY II, AUTOSOMAL RECESSIVE
OMIM:258315	OMODYSPLASIA 1; OMOD1
OMIM:258360	ONYCHOTRICHODYSPLASIA AND NEUTROPENIA
OMIM:258400	OPHTHALMOPLEGIA TOTALIS WITH PTOSIS AND MIOSIS
OMIM:258450	PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 1; PEOB1
OMIM:258480	OPSISMODYSPLASIA; OPSMD
OMIM:258500	OPTIC ATROPHY 6; OPA6
OMIM:258501	3-METHYLGLUTACONIC ACIDURIA, TYPE III; MGCA3
OMIM:258660	NONARTERITIC ANTERIOR ISCHEMIC OPTIC NEUROPATHY, SUSCEPTIBILITY TO
OMIM:258700	OPTICOCOCHLEODENTATE DEGENERATION
OMIM:258850	OROFACIODIGITAL SYNDROME III; OFD3
OMIM:258860	OROFACIODIGITAL SYNDROME IV; OFD4
OMIM:258865	OROFACIODIGITAL SYNDROME IX; OFD9
OMIM:258870	GYRATE ATROPHY OF CHOROID AND RETINA; GACR
OMIM:258900	OROTIC ACIDURIA
OMIM:259050	OSSIFIED EAR CARTILAGES WITH MENTAL DEFICIENCY, MUSCLE WASTING, AND BONY CHANGES
OMIM:259100	HYPERTROPHIC OSTEOARTHROPATHY, PRIMARY, AUTOSOMAL RECESSIVE, 1; PHOAR1
OMIM:259250	OSTEODYSPLASIA, FAMILIAL, ANDERSON TYPE
OMIM:259420	OSTEOGENESIS IMPERFECTA, TYPE III; OI3
OMIM:259440	OSTEOGENESIS IMPERFECTA, TYPE IX; OI9
OMIM:259450	BRUCK SYNDROME 1; BRKS1
OMIM:259500	OSTEOGENIC SARCOMA
OMIM:259600	MULTICENTRIC OSTEOLYSIS, NODULOSIS, AND ARTHROPATHY; MONA
OMIM:259700	OSTEOPETROSIS, AUTOSOMAL RECESSIVE 1; OPTB1
OMIM:259710	OSTEOPETROSIS, AUTOSOMAL RECESSIVE 2; OPTB2
OMIM:259720	OSTEOPETROSIS, AUTOSOMAL RECESSIVE 5; OPTB5
OMIM:259730	OSTEOPETROSIS, AUTOSOMAL RECESSIVE 3; OPTB3
OMIM:259770	OSTEOPOROSIS-PSEUDOGLIOMA SYNDROME; OPPG
OMIM:259775	RAINE SYNDROME; RNS
OMIM:259780	OTOONYCHOPERONEAL SYNDROME
OMIM:259900	HYPEROXALURIA, PRIMARY, TYPE I; HP1
OMIM:260000	HYPEROXALURIA, PRIMARY, TYPE II; HP2
OMIM:260005	5-OXOPROLINASE DEFICIENCY; OPLAHD
OMIM:260300	PARKINSON DISEASE 15, AUTOSOMAL RECESSIVE EARLY-ONSET; PARK15
OMIM:260350	PANCREATIC CANCER
OMIM:260370	PANCREATIC AGENESIS 1; PAGEN1
OMIM:260400	SHWACHMAN-DIAMOND SYNDROME; SDS
OMIM:260500	PAPILLOMA OF CHOROID PLEXUS; CPP
OMIM:260540	PARKINSON-DEMENTIA SYNDROME
OMIM:260565	PEHO SYNDROME
OMIM:260600	LEUKODYSTROPHY, HYPOMYELINATING, 3; HLD3
OMIM:260660	COUSIN SYNDROME
OMIM:260800	PENTOSURIA; PNTSU
OMIM:260920	HYPER-IgD SYNDROME; HIDS
OMIM:261000	INTRINSIC FACTOR DEFICIENCY; IFD
OMIM:261100	MEGALOBLASTIC ANEMIA 1
OMIM:261500	EOSINOPHIL PEROXIDASE DEFICIENCY; EPXD
OMIM:261515	D-BIFUNCTIONAL PROTEIN DEFICIENCY
OMIM:261540	PETERS-PLUS SYNDROME
OMIM:261550	PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II; PMDS
OMIM:261600	PHENYLKETONURIA; PKU
OMIM:261630	HYPERPHENYLALANINEMIA, BH4-DEFICIENT, C; HPABH4C
OMIM:261640	HYPERPHENYLALANINEMIA, BH4-DEFICIENT, A; HPABH4A
OMIM:261650	PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, MITOCHONDRIAL
OMIM:261670	GLYCOGEN STORAGE DISEASE X; GSD10
OMIM:261740	GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL
OMIM:261750	GLYCOGEN STORAGE DISEASE IXb; GSD9B
OMIM:261800	PIERRE ROBIN SYNDROME; PRBNS
OMIM:261900	PILI TORTI, EARLY-ONSET
OMIM:262000	BJORNSTAD SYNDROME; BJS
OMIM:262190	PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES
OMIM:262300	ACHROMATOPSIA 3; ACHM3
OMIM:262400	ISOLATED GROWTH HORMONE DEFICIENCY, TYPE IA; IGHD1A
OMIM:262500	LARON SYNDROME
OMIM:262600	PITUITARY HORMONE DEFICIENCY, COMBINED, 2; CPHD2
OMIM:262650	KOWARSKI SYNDROME
OMIM:262700	PITUITARY HORMONE DEFICIENCY, COMBINED, 4; CPHD4
OMIM:262850	ALPHA-2-PLASMIN INHIBITOR DEFICIENCY
OMIM:262890	SCOTT SYNDROME; SCTS
OMIM:263000	INTERSTITIAL PNEUMONITIS, DESQUAMATIVE, FAMILIAL; DIP
OMIM:263200	POLYCYSTIC KIDNEY DISEASE, AUTOSOMAL RECESSIVE; ARPKD
OMIM:263210	POLYCYSTIC KIDNEY DISEASE, POTTER TYPE I, WITH MICROBRACHYCEPHALY, HYPERTELORISM, AND BRACHYMELIA
OMIM:263300	POLYCYTHEMIA VERA; PV
OMIM:263400	ERYTHROCYTOSIS, FAMILIAL, 2; ECYT2
OMIM:263450	POLYDACTYLY, POSTAXIAL, TYPE A5; PAPA5
OMIM:263520	SHORT-RIB THORACIC DYSPLASIA 6 WITH OR WITHOUT POLYDACTYLY; SRTD6
OMIM:263570	POLYGLUCOSAN BODY NEUROPATHY, ADULT FORM; APBN
OMIM:263630	POLYSYNDACTYLY WITH CARDIAC MALFORMATION
OMIM:263650	POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE
OMIM:263700	PORPHYRIA, CONGENITAL ERYTHROPOIETIC
OMIM:263750	POSTAXIAL ACROFACIAL DYSOSTOSIS; POADS
OMIM:263800	GITELMAN SYNDROME
OMIM:264070	HYPERPHENYLALANINEMIA, BH4-DEFICIENT, D; HPABH4D
OMIM:264090	PROGEROID SYNDROME, NEONATAL
OMIM:264270	PSEUDOHERMAPHRODITISM, FEMALE, WITH SKELETAL ANOMALIES
OMIM:264300	17-BETA HYDROXYSTEROID DEHYDROGENASE III DEFICIENCY
OMIM:264350	PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B
OMIM:264470	PEROXISOMAL ACYL-CoA OXIDASE DEFICIENCY
OMIM:264600	PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS; PPSH
OMIM:264700	VITAMIN D HYDROXYLATION-DEFICIENT RICKETS, TYPE 1A; VDDR1A
OMIM:264800	PSEUDOXANTHOMA ELASTICUM; PXE
OMIM:265000	MULTIPLE PTERYGIUM SYNDROME, ESCOBAR VARIANT; EVMPS
OMIM:265050	3MC SYNDROME 2; 3MC2
OMIM:265100	PULMONARY ALVEOLAR MICROLITHIASIS
OMIM:265120	SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 1; SMDP1
OMIM:265300	LYMPHANGIECTASIA, PULMONARY, CONGENITAL; CPL
OMIM:265380	ALVEOLAR CAPILLARY DYSPLASIA WITH MISALIGNMENT OF PULMONARY VEINS; ACDMPV
OMIM:265450	PULMONARY VENOOCCLUSIVE DISEASE 1, AUTOSOMAL DOMINANT; PVOD1
OMIM:265800	PYCNODYSOSTOSIS
OMIM:265850	PYGMY
OMIM:265900	PYLE DISEASE
OMIM:265950	PYLORIC ATRESIA
OMIM:266100	EPILEPSY, PYRIDOXINE-DEPENDENT; EPD
OMIM:266120	URIDINE 5-PRIME MONOPHOSPHATE HYDROLASE DEFICIENCY, HEMOLYTIC ANEMIA DUE TO
OMIM:266130	GLUTATHIONE SYNTHETASE DEFICIENCY; GSSD
OMIM:266140	PYROPOIKILOCYTOSIS, HEREDITARY; HPP
OMIM:266150	PYRUVATE CARBOXYLASE DEFICIENCY
OMIM:266200	PYRUVATE KINASE DEFICIENCY OF RED CELLS
OMIM:266250	RADICULONEUROPATHY, FATAL NEONATAL
OMIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIc; CDG2C
OMIM:266280	RAPADILINO SYNDROME
OMIM:266300	SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 2; SHEP2
OMIM:266350	RED SKIN PIGMENT ANOMALY OF NEW GUINEA
OMIM:266500	REFSUM DISEASE, CLASSIC
OMIM:266510	PEROXISOME BIOGENESIS DISORDER 3B; PBD3B
OMIM:266600	INFLAMMATORY BOWEL DISEASE 1; IBD1
OMIM:266900	SENIOR-LOKEN SYNDROME 1; SLSN1
OMIM:266920	SHORT-RIB THORACIC DYSPLASIA 9 WITH OR WITHOUT POLYDACTYLY; SRTD9
OMIM:267000	PERLMAN SYNDROME; PRLMNS
OMIM:267010	MECKEL SYNDROME, TYPE 7; MKS7
OMIM:267300	RENAL TUBULAR ACIDOSIS, DISTAL, WITH PROGRESSIVE NERVE DEAFNESS
OMIM:267430	RENAL TUBULAR DYSGENESIS; RTD
OMIM:267500	RETICULAR DYSGENESIS
OMIM:267700	HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 1; FHL1
OMIM:267750	KNOBLOCH SYNDROME 1; KNO1
OMIM:268000	RETINITIS PIGMENTOSA; RP
OMIM:268080	RETINOSCHISIS OF FOVEA
OMIM:268100	ENHANCED S-CONE SYNDROME; ESCS
OMIM:268130	REVESZ SYNDROME
OMIM:268150	RH-NULL, REGULATOR TYPE; RHN
OMIM:268200	MYOGLOBINURIA, ACUTE RECURRENT, AUTOSOMAL RECESSIVE
OMIM:268210	RHABDOMYOSARCOMA, EMBRYONAL, 1; RMSE1
OMIM:268220	RHABDOMYOSARCOMA 2; RMS2
OMIM:268300	ROBERTS SYNDROME; RBS
OMIM:268305	ROBIN SEQUENCE WITH CLEFT MANDIBLE AND LIMB ANOMALIES
OMIM:268310	ROBINOW SYNDROME, AUTOSOMAL RECESSIVE; RRS
OMIM:268400	ROTHMUND-THOMSON SYNDROME; RTS
OMIM:268700	SACCHAROPINURIA
OMIM:268800	SANDHOFF DISEASE
OMIM:268850	RICHIERI-COSTA/GUION-ALMEIDA SYNDROME
OMIM:268900	SARCOSINEMIA; SARCOS
OMIM:269000	SC PHOCOMELIA SYNDROME
OMIM:269150	SCHINZEL-GIEDION MIDFACE RETRACTION SYNDROME
OMIM:269160	SCHIZENCEPHALY
OMIM:269200	AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE II; APS2
OMIM:269250	SCHNECKENBECKEN DYSPLASIA
OMIM:269300	CRANIOMETADIAPHYSEAL DYSPLASIA; CRMDD
OMIM:269400	CORNEAL OPACIFICATION WITH OTHER OCULAR ANOMALIES; COPOA
OMIM:269500	SCLEROSTEOSIS 1; SOST1
OMIM:269600	SEA-BLUE HISTIOCYTE DISEASE
OMIM:269700	LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 2; CGL2
OMIM:269840	SELECTIVE T-CELL DEFECT; STCD
OMIM:269860	SHORT-RIB THORACIC DYSPLASIA 12; SRTD12
OMIM:269880	SHORT SYNDROME
OMIM:269920	INFANTILE SIALIC ACID STORAGE DISEASE; ISSD
OMIM:269921	SIALURIA
OMIM:270100	HETEROTAXY, VISCERAL, 5, AUTOSOMAL; HTX5
OMIM:270150	SJOGREN SYNDROME
OMIM:270200	SJOGREN-LARSSON SYNDROME; SLS
OMIM:270300	PEELING SKIN SYNDROME 1; PSS1
OMIM:270400	SMITH-LEMLI-OPITZ SYNDROME; SLOS
OMIM:270420	DIARRHEA 3, SECRETORY SODIUM, CONGENITAL, WITH OR WITHOUT OTHER CONGENITAL ANOMALIES; DIAR3
OMIM:270450	INSULIN-LIKE GROWTH FACTOR I, RESISTANCE TO
OMIM:270550	SPASTIC ATAXIA, CHARLEVOIX-SAGUENAY TYPE; SACS
OMIM:270600	SPASTIC DIPLEGIA AND MENTAL RETARDATION
OMIM:270685	SPASTIC PARAPLEGIA 17, AUTOSOMAL DOMINANT; SPG17
OMIM:270700	SPASTIC PARAPLEGIA 15, AUTOSOMAL RECESSIVE; SPG15
OMIM:270710	FITZSIMMONS-GUILBERT SYNDROME
OMIM:270750	SPASTIC PARAPLEGIA 23; SPG23
OMIM:270800	SPASTIC PARAPLEGIA 5A, AUTOSOMAL RECESSIVE; SPG5A
OMIM:270960	SPERMATOGENIC FAILURE 4; SPGF4
OMIM:270970	SPHEROCYTOSIS, TYPE 3; SPH3
OMIM:271150	SPINAL MUSCULAR ATROPHY, TYPE IV; SMA4
OMIM:271245	MITOCHONDRIAL DNA DEPLETION SYNDROME 7 (HEPATOCEREBRAL TYPE); MTDPS7
OMIM:271250	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 3; SCAR3
OMIM:271400	ASPLENIA, ISOLATED CONGENITAL; ICAS
OMIM:271510	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, SPONASTRIME TYPE
OMIM:271530	BRACHYOLMIA TYPE 1, HOBAEK TYPE; BCYM1A
OMIM:271550	SPONDYLOENCHONDRODYSPLASIA; SPENCD
OMIM:271600	SPONDYLOEPIPHYSEAL DYSPLASIA TARDA, AUTOSOMAL RECESSIVE
OMIM:271630	BRACHYOLMIA TYPE 1, TOLEDO TYPE; BCYM1B
OMIM:271640	SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH JOINT LAXITY, TYPE 1, WITH OR WITHOUT FRACTURES; SEMDJL1
OMIM:271650	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, IRAPA TYPE; SEMDIT
OMIM:271665	SPONDYLOMETAEPIPHYSEAL DYSPLASIA, SHORT LIMB-HAND TYPE
OMIM:271700	SPONDYLOPERIPHERAL DYSPLASIA
OMIM:271900	CANAVAN DISEASE
OMIM:271930	STRIATONIGRAL DEGENERATION, INFANTILE; SNDI
OMIM:271980	SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY; SSADHD
OMIM:272120	SUDDEN INFANT DEATH SYNDROME
OMIM:272200	MULTIPLE SULFATASE DEFICIENCY; MSD
OMIM:272300	SULFOCYSTEINURIA
OMIM:272370	SUSCEPTIBILITY TO LYSIS BY ALLOREACTIVE NATURAL KILLER CELLS; EC1
OMIM:272430	COLD-INDUCED SWEATING SYNDROME 1; CISS1
OMIM:272440	FILIPPI SYNDROME; FLPIS
OMIM:272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME; SCT
OMIM:272650	TATSUMI FACTOR DEFICIENCY
OMIM:272750	GM2-GANGLIOSIDOSIS, AB VARIANT
OMIM:272800	TAY-SACHS DISEASE; TSD
OMIM:273250	TESTICULAR REGRESSION SYNDROME; TRS
OMIM:273300	TESTICULAR GERM CELL TUMOR; TGCT
OMIM:273395	TETRAAMELIA SYNDROME, AUTOSOMAL RECESSIVE; TETAMS
OMIM:273750	THREE M SYNDROME 1; 3M1
OMIM:273800	GLANZMANN THROMBASTHENIA; GT
OMIM:273900	THROMBOCYTOPENIA 3; THC3
OMIM:274000	THROMBOCYTOPENIA-ABSENT RADIUS SYNDROME; TAR
OMIM:274150	THROMBOTIC THROMBOCYTOPENIC PURPURA, CONGENITAL; TTP
OMIM:274190	THUMB AGENESIS, SHORT STATURE, AND IMMUNODEFICIENCY
OMIM:274270	DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY
OMIM:274300	THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL RECESSIVE; GRTH
OMIM:274400	THYROID DYSHORMONOGENESIS 1; TDH1
OMIM:274500	THYROID DYSHORMONOGENESIS 2A; TDH2A
OMIM:274600	PENDRED SYNDROME; PDS
OMIM:274700	THYROID DYSHORMONOGENESIS 3; TDH3
OMIM:274800	THYROID DYSHORMONOGENESIS 4; TDH4
OMIM:274900	THYROID DYSHORMONOGENESIS 5; TDH5
OMIM:275000	GRAVES DISEASE, SUSCEPTIBILITY TO, 1; GRD1
OMIM:275100	HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 4; CHNG4
OMIM:275120	THYROTROPIN-RELEASING HORMONE DEFICIENCY
OMIM:275200	HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 1; CHNG1
OMIM:275210	RESTRICTIVE DERMOPATHY, LETHAL
OMIM:275250	TONGUE, PIGMENTED FUNGIFORM PAPILLAE OF
OMIM:275350	TRANSCOBALAMIN II DEFICIENCY
OMIM:275355	SQUAMOUS CELL CARCINOMA, HEAD AND NECK; HNSCC
OMIM:275370	TRICARBOXYLIC ACID CYCLE, DEFECT OF
OMIM:275400	OLIVER-MCFARLANE SYNDROME; OMCS
OMIM:275630	CHANARIN-DORFMAN SYNDROME; CDS
OMIM:275900	SPASTIC PARAPLEGIA 20, AUTOSOMAL RECESSIVE; SPG20
OMIM:276100	TRYPTOPHANURIA WITH DWARFISM
OMIM:276300	MISMATCH REPAIR CANCER SYNDROME; MMRCS
OMIM:276400	TWINNING, DIZYGOTIC
OMIM:276600	TYROSINEMIA, TYPE II; TYRSN2
OMIM:276700	TYROSINEMIA, TYPE I; TYRSN1
OMIM:276710	TYROSINEMIA, TYPE III; TYRSN3
OMIM:276820	ULNA AND FIBULA, ABSENCE OF, WITH SEVERE LIMB DEFICIENCY
OMIM:276880	UROCANASE DEFICIENCY; UROCD
OMIM:276900	USHER SYNDROME, TYPE I; USH1
OMIM:276901	USHER SYNDROME, TYPE IIA; USH2A
OMIM:276902	USHER SYNDROME, TYPE IIIA; USH3A
OMIM:276904	USHER SYNDROME, TYPE IC; USH1C
OMIM:276950	VACTERL ASSOCIATION WITH HYDROCEPHALUS
OMIM:277000	MAYER-ROKITANSKY-KUSTER-HAUSER SYNDROME
OMIM:277100	VALINEMIA
